,index,bowler,innings,runs,deliveries,wickets,bowled,lbw,caught,c_and_b,stumped,bowling_team,match_id
11087,11,Sohail Tanvir,2,49,60,1.0,0.0,0.0,1.0,0.0,0.0,Pakistan,343761
11088,0,Abdur Razzak,2,18,27,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,343760
11089,1,Farhad Reza,2,22,24,1.0,1.0,0.0,0.0,0.0,0.0,Bangladesh,343760
11090,2,Iftikhar Anjum,1,33,51,2.0,0.0,1.0,1.0,0.0,0.0,Pakistan,343760
11091,3,Mahmudullah,2,18,12,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,343760
11092,4,Mashrafe Mortaza,2,31,30,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,343760
11093,5,Shahid Afridi,1,31,62,3.0,0.0,2.0,1.0,0.0,0.0,Pakistan,343760
11094,6,Shakib Al Hasan,2,28,31,1.0,1.0,0.0,0.0,0.0,0.0,Bangladesh,343760
11095,7,Shoaib Malik,1,37,64,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,343760
11096,8,Sohail Tanvir,1,31,59,2.0,1.0,0.0,1.0,0.0,0.0,Pakistan,343760
11097,9,Syed Rasel,2,29,18,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,343760
11098,10,Umar Gul,1,48,45,1.0,0.0,1.0,0.0,0.0,0.0,Pakistan,343760
11099,11,Younis Khan,1,24,24,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,343760
11100,0,Abdur Razzak,1,63,61,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,343759
11101,1,Aftab Ahmed,1,21,18,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,343759
11102,2,Farhad Reza,1,41,60,2.0,0.0,0.0,2.0,0.0,0.0,Bangladesh,343759
11103,3,Iftikhar Anjum,2,9,39,2.0,1.0,0.0,1.0,0.0,0.0,Pakistan,343759
11104,4,Mahmudullah,1,58,31,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,343759
11105,5,Mashrafe Mortaza,1,51,61,2.0,0.0,0.0,2.0,0.0,0.0,Bangladesh,343759
11106,6,Mohammad Ashraful,1,26,12,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,343759
11107,7,Shahid Afridi,2,38,50,3.0,0.0,1.0,2.0,0.0,0.0,Pakistan,343759
11108,8,Shakib Al Hasan,1,52,60,1.0,0.0,0.0,1.0,0.0,0.0,Bangladesh,343759
11109,9,Shoaib Malik,2,17,26,1.0,0.0,0.0,1.0,0.0,0.0,Pakistan,343759
11110,10,Sohail Tanvir,2,25,46,3.0,1.0,0.0,2.0,0.0,0.0,Pakistan,343759
11111,11,Umar Gul,2,20,33,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,343759
11112,0,BAW Mendis,2,10,27,4.0,1.0,1.0,2.0,0.0,0.0,Sri Lanka,343736
11113,1,CRD Fernando,2,21,45,2.0,1.0,0.0,1.0,0.0,0.0,Sri Lanka,343736
11114,2,IK Pathan,1,49,63,2.0,0.0,1.0,1.0,0.0,0.0,India,343736
11115,3,KMDN Kulasekara,2,39,55,4.0,0.0,2.0,2.0,0.0,0.0,Sri Lanka,343736
11116,4,MM Patel,1,20,42,0.0,0.0,0.0,0.0,0.0,0.0,India,343736
11117,5,PP Ojha,1,28,60,2.0,0.0,0.0,2.0,0.0,0.0,India,343736
11118,6,RG Sharma,1,7,12,0.0,0.0,0.0,0.0,0.0,0.0,India,343736
11119,7,RP Singh,1,51,51,1.0,0.0,0.0,1.0,0.0,0.0,India,343736
11120,8,T Thushara,2,26,36,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,343736
11121,9,Yuvraj Singh,1,11,18,0.0,0.0,0.0,0.0,0.0,0.0,India,343736
11122,10,Z Khan,1,48,61,1.0,0.0,0.0,1.0,0.0,0.0,India,343736
11123,0,BAW Mendis,1,54,62,3.0,0.0,0.0,3.0,0.0,0.0,Sri Lanka,343734
11124,1,Harbhajan Singh,2,29,60,1.0,1.0,0.0,0.0,0.0,0.0,India,343734
11125,2,KMDN Kulasekara,1,30,44,2.0,0.0,1.0,1.0,0.0,0.0,Sri Lanka,343734
11126,3,M Muralitharan,1,48,54,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,343734
11127,4,MM Patel,2,42,60,3.0,1.0,0.0,2.0,0.0,0.0,India,343734
11128,5,P Kumar,2,60,62,2.0,0.0,1.0,1.0,0.0,0.0,India,343734
11129,6,RG Sharma,2,9,6,0.0,0.0,0.0,0.0,0.0,0.0,India,343734
11130,7,ST Jayasuriya,1,24,30,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,343734
11131,8,T Thushara,1,30,59,2.0,0.0,0.0,2.0,0.0,0.0,Sri Lanka,343734
11132,9,WPUJC Vaas,1,31,62,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,343734
11133,10,Yuvraj Singh,2,36,49,1.0,0.0,1.0,0.0,0.0,0.0,India,343734
11134,11,Z Khan,2,22,61,3.0,1.0,2.0,0.0,0.0,0.0,India,343734
11135,0,BAW Mendis,2,22,60,2.0,0.0,2.0,0.0,0.0,0.0,Sri Lanka,343733
11136,1,CRD Fernando,2,23,32,1.0,1.0,0.0,0.0,0.0,0.0,Sri Lanka,343733
11137,2,Harbhajan Singh,1,19,38,2.0,0.0,0.0,1.0,1.0,0.0,India,343733
11138,3,IK Pathan,1,18,33,1.0,0.0,0.0,1.0,0.0,0.0,India,343733
11139,4,KMDN Kulasekara,2,26,54,2.0,0.0,1.0,1.0,0.0,0.0,Sri Lanka,343733
11140,5,M Muralitharan,2,31,52,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,343733
11141,6,MM Patel,1,24,36,0.0,0.0,0.0,0.0,0.0,0.0,India,343733
11142,7,P Kumar,1,34,60,3.0,0.0,0.0,3.0,0.0,0.0,India,343733
11143,8,T Thushara,2,30,44,2.0,0.0,1.0,1.0,0.0,0.0,Sri Lanka,343733
11144,9,Yuvraj Singh,1,9,13,0.0,0.0,0.0,0.0,0.0,0.0,India,343733
11145,10,Z Khan,1,21,59,4.0,1.0,1.0,2.0,0.0,0.0,India,343733
11146,0,BAW Mendis,1,20,55,3.0,2.0,0.0,1.0,0.0,0.0,Sri Lanka,343732
11147,1,Harbhajan Singh,2,17,25,0.0,0.0,0.0,0.0,0.0,0.0,India,343732
11148,2,IK Pathan,2,32,45,0.0,0.0,0.0,0.0,0.0,0.0,India,343732
11149,3,KMDN Kulasekara,1,22,43,2.0,0.0,1.0,1.0,0.0,0.0,Sri Lanka,343732
11150,4,M Muralitharan,1,36,61,3.0,0.0,1.0,2.0,0.0,0.0,Sri Lanka,343732
11151,5,MM Patel,2,32,54,2.0,0.0,0.0,1.0,1.0,0.0,India,343732
11152,6,PP Ojha,2,9,18,0.0,0.0,0.0,0.0,0.0,0.0,India,343732
11153,7,RG Sharma,2,11,17,0.0,0.0,0.0,0.0,0.0,0.0,India,343732
11154,8,SK Raina,2,11,12,0.0,0.0,0.0,0.0,0.0,0.0,India,343732
11155,9,ST Jayasuriya,1,9,30,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,343732
11156,10,T Thushara,1,18,36,1.0,0.0,0.0,1.0,0.0,0.0,Sri Lanka,343732
11157,11,WPUJC Vaas,1,34,54,1.0,1.0,0.0,0.0,0.0,0.0,Sri Lanka,343732
11158,12,Z Khan,2,23,43,0.0,0.0,0.0,0.0,0.0,0.0,India,343732
11159,0,Abdur Razzak,1,22,60,1.0,0.0,0.0,1.0,0.0,0.0,Bangladesh,336204
11160,1,DJ Hussey,2,16,29,1.0,1.0,0.0,0.0,0.0,0.0,Australia,336204
11161,2,Farhad Reza,1,41,62,1.0,1.0,0.0,0.0,0.0,0.0,Bangladesh,336204
11162,3,JR Hopes,2,29,31,3.0,1.0,1.0,1.0,0.0,0.0,Australia,336204
11163,4,MG Johnson,2,35,25,1.0,1.0,0.0,0.0,0.0,0.0,Australia,336204
11164,5,Mahmudullah,1,15,24,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,336204
11165,6,Mashrafe Mortaza,1,54,61,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,336204
11166,7,NW Bracken,2,18,37,0.0,0.0,0.0,0.0,0.0,0.0,Australia,336204
11167,8,SR Clark,2,11,31,2.0,0.0,0.0,2.0,0.0,0.0,Australia,336204
11168,9,SR Watson,2,8,30,2.0,0.0,0.0,2.0,0.0,0.0,Australia,336204
11169,10,Shahadat Hossain,1,31,38,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,336204
11170,11,Shakib Al Hasan,1,25,60,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,336204
11171,0,Abdur Razzak,2,5,6,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,336202
11172,1,CL White,1,36,45,2.0,0.0,1.0,1.0,0.0,0.0,Australia,336202
11173,2,JR Hopes,1,15,43,1.0,0.0,0.0,1.0,0.0,0.0,Australia,336202
11174,3,MG Johnson,1,15,39,3.0,0.0,1.0,2.0,0.0,0.0,Australia,336202
11175,4,Mashrafe Mortaza,2,29,55,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,336202
11176,5,NW Bracken,1,14,32,2.0,0.0,0.0,2.0,0.0,0.0,Australia,336202
11177,6,SR Clark,1,15,43,2.0,0.0,0.0,2.0,0.0,0.0,Australia,336202
11178,7,SR Watson,1,4,25,0.0,0.0,0.0,0.0,0.0,0.0,Australia,336202
11179,8,Shahadat Hossain,2,35,39,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,336202
11180,9,Shakib Al Hasan,2,38,40,2.0,0.0,1.0,0.0,0.0,1.0,Bangladesh,336202
11181,0,Abdur Razzak,1,40,62,1.0,1.0,0.0,0.0,0.0,0.0,Bangladesh,336201
11182,1,Alok Kapali,1,27,25,1.0,1.0,0.0,0.0,0.0,0.0,Bangladesh,336201
11183,2,B Geeves,2,11,30,2.0,0.0,0.0,2.0,0.0,0.0,Australia,336201
11184,3,CL White,2,5,10,3.0,0.0,0.0,2.0,1.0,0.0,Australia,336201
11185,4,MG Johnson,2,9,37,2.0,0.0,1.0,1.0,0.0,0.0,Australia,336201
11186,5,MJ Clarke,2,7,12,1.0,0.0,0.0,1.0,0.0,0.0,Australia,336201
11187,6,Mashrafe Mortaza,1,29,62,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,336201
11188,7,NW Bracken,2,23,36,0.0,0.0,0.0,0.0,0.0,0.0,Australia,336201
11189,8,Nazmul Hossain,1,55,60,1.0,0.0,0.0,1.0,0.0,0.0,Bangladesh,336201
11190,9,SR Clark,2,14,46,1.0,0.0,1.0,0.0,0.0,0.0,Australia,336201
11191,10,Shahadat Hossain,1,36,38,3.0,2.0,0.0,0.0,1.0,0.0,Bangladesh,336201
11192,11,Shakib Al Hasan,1,46,60,2.0,0.0,0.0,2.0,0.0,0.0,Bangladesh,336201
11193,0,BAW Mendis,2,13,48,6.0,3.0,1.0,1.0,0.0,1.0,Sri Lanka,335358
11194,1,I Sharma,1,52,60,3.0,1.0,0.0,2.0,0.0,0.0,India,335358
11195,2,IK Pathan,1,67,59,2.0,0.0,0.0,2.0,0.0,0.0,India,335358
11196,3,KMDN Kulasekara,2,26,39,1.0,1.0,0.0,0.0,0.0,0.0,Sri Lanka,335358
11197,4,M Muralitharan,2,26,48,1.0,0.0,1.0,0.0,0.0,0.0,Sri Lanka,335358
11198,5,PP Ojha,1,38,60,0.0,0.0,0.0,0.0,0.0,0.0,India,335358
11199,6,RG Sharma,1,11,18,0.0,0.0,0.0,0.0,0.0,0.0,India,335358
11200,7,RP Singh,1,66,55,3.0,2.0,1.0,0.0,0.0,0.0,India,335358
11201,8,T Thushara,2,50,49,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,335358
11202,9,V Sehwag,1,30,48,1.0,0.0,0.0,1.0,0.0,0.0,India,335358
11203,10,WPUJC Vaas,2,55,54,2.0,0.0,0.0,2.0,0.0,0.0,Sri Lanka,335358
11204,0,Abdur Rauf,1,21,51,3.0,0.0,0.0,3.0,0.0,0.0,Pakistan,335357
11205,1,Abdur Razzak,2,41,43,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,335357
11206,2,Farhad Reza,2,5,4,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,335357
11207,3,Iftikhar Anjum,1,18,62,2.0,0.0,1.0,1.0,0.0,0.0,Pakistan,335357
11208,4,Mahmudullah,2,15,12,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,335357
11209,5,Mashrafe Mortaza,2,8,19,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,335357
11210,6,Saeed Ajmal,1,14,55,2.0,1.0,0.0,0.0,0.0,1.0,Pakistan,335357
11211,7,Shahadat Hossain,2,39,43,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,335357
11212,8,Shoaib Malik,1,16,31,1.0,0.0,0.0,1.0,0.0,0.0,Pakistan,335357
11213,9,Sohail Tanvir,1,30,43,1.0,0.0,0.0,1.0,0.0,0.0,Pakistan,335357
11214,0,CRD Fernando,2,50,56,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,335356
11215,1,I Sharma,1,54,61,2.0,0.0,0.0,2.0,0.0,0.0,India,335356
11216,2,IK Pathan,1,80,60,1.0,0.0,0.0,1.0,0.0,0.0,India,335356
11217,3,K Weeraratne,2,36,30,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,335356
11218,4,KMDN Kulasekara,2,66,62,1.0,0.0,0.0,1.0,0.0,0.0,Sri Lanka,335356
11219,5,M Muralitharan,2,44,60,2.0,1.0,1.0,0.0,0.0,0.0,Sri Lanka,335356
11220,6,P Kumar,1,35,37,1.0,0.0,1.0,0.0,0.0,0.0,India,335356
11221,7,PP Ojha,1,55,60,1.0,0.0,0.0,1.0,0.0,0.0,India,335356
11222,8,RG Sharma,1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,India,335356
11223,9,RP Singh,1,44,60,1.0,0.0,0.0,1.0,0.0,0.0,India,335356
11224,10,ST Jayasuriya,2,18,19,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,335356
11225,11,T Thushara,2,65,50,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,335356
11226,12,TM Dilshan,2,10,12,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,335356
11227,13,V Sehwag,1,21,19,0.0,0.0,0.0,0.0,0.0,0.0,India,335356
11228,0,Abdur Rauf,1,63,61,2.0,0.0,0.0,2.0,0.0,0.0,Pakistan,335355
11229,1,I Sharma,2,59,64,0.0,0.0,0.0,0.0,0.0,0.0,India,335355
11230,2,IK Pathan,2,67,61,0.0,0.0,0.0,0.0,0.0,0.0,India,335355
11231,3,Iftikhar Anjum,1,51,60,3.0,0.0,0.0,3.0,0.0,0.0,Pakistan,335355
11232,4,P Kumar,2,61,51,0.0,0.0,0.0,0.0,0.0,0.0,India,335355
11233,5,PP Chawla,2,53,48,1.0,1.0,0.0,0.0,0.0,0.0,India,335355
11234,6,Saeed Ajmal,1,46,61,1.0,0.0,0.0,1.0,0.0,0.0,Pakistan,335355
11235,7,Shahid Afridi,1,50,62,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,335355
11236,8,Sohail Tanvir,1,85,62,1.0,0.0,0.0,1.0,0.0,0.0,Pakistan,335355
11237,9,V Sehwag,2,34,30,0.0,0.0,0.0,0.0,0.0,0.0,India,335355
11238,10,YK Pathan,2,29,24,1.0,0.0,0.0,0.0,0.0,0.0,India,335355
11239,0,Abdur Razzak,1,69,62,1.0,1.0,0.0,0.0,0.0,0.0,Bangladesh,335354
11240,1,Alok Kapali,1,40,36,2.0,0.0,0.0,2.0,0.0,0.0,Bangladesh,335354
11241,2,BAW Mendis,2,29,45,2.0,0.0,0.0,2.0,0.0,0.0,Sri Lanka,335354
11242,3,CK Kapugedera,2,25,30,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,335354
11243,4,Farhad Reza,1,51,54,2.0,0.0,1.0,1.0,0.0,0.0,Bangladesh,335354
11244,5,KMDN Kulasekara,2,26,36,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,335354
11245,6,M Muralitharan,2,26,63,5.0,1.0,1.0,3.0,0.0,0.0,Sri Lanka,335354
11246,7,Mahmudullah,1,43,48,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,335354
11247,8,Mashrafe Mortaza,1,75,62,1.0,1.0,0.0,0.0,0.0,0.0,Bangladesh,335354
11248,9,Shahadat Hossain,1,44,44,1.0,0.0,0.0,1.0,0.0,0.0,Bangladesh,335354
11249,10,T Thushara,2,33,32,1.0,0.0,0.0,1.0,0.0,0.0,Sri Lanka,335354
11250,11,WPUJC Vaas,2,21,30,1.0,0.0,0.0,1.0,0.0,0.0,Sri Lanka,335354
11251,0,BAW Mendis,2,47,60,4.0,1.0,2.0,0.0,0.0,1.0,Sri Lanka,335353
11252,1,Iftikhar Anjum,1,60,48,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,335353
11253,2,KMDN Kulasekara,2,35,54,2.0,1.0,0.0,1.0,0.0,0.0,Sri Lanka,335353
11254,3,M Muralitharan,2,46,60,1.0,0.0,0.0,1.0,0.0,0.0,Sri Lanka,335353
11255,4,Mansoor Amjad,1,44,48,1.0,0.0,0.0,1.0,0.0,0.0,Pakistan,335353
11256,5,ST Jayasuriya,2,19,25,1.0,0.0,0.0,1.0,0.0,0.0,Sri Lanka,335353
11257,6,Shahid Afridi,1,53,61,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,335353
11258,7,Shoaib Malik,1,34,30,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,335353
11259,8,Sohail Tanvir,1,40,68,5.0,1.0,1.0,3.0,0.0,0.0,Pakistan,335353
11260,9,T Thushara,2,44,42,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,335353
11261,10,WPUJC Vaas,2,44,60,1.0,1.0,0.0,0.0,0.0,0.0,Sri Lanka,335353
11262,11,Wahab Riaz,1,48,56,1.0,1.0,0.0,0.0,0.0,0.0,Pakistan,335353
11263,0,Abdur Razzak,2,56,59,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,335352
11264,1,Alok Kapali,2,25,25,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,335352
11265,2,Farhad Reza,2,38,36,1.0,0.0,0.0,1.0,0.0,0.0,Bangladesh,335352
11266,3,I Sharma,1,48,60,1.0,0.0,0.0,1.0,0.0,0.0,India,335352
11267,4,MS Gony,1,63,50,2.0,0.0,0.0,2.0,0.0,0.0,India,335352
11268,5,Mahmudullah,2,35,36,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,335352
11269,6,Mashrafe Mortaza,2,54,55,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,335352
11270,7,PP Ojha,1,43,60,2.0,1.0,0.0,1.0,0.0,0.0,India,335352
11271,8,RP Singh,1,59,66,1.0,0.0,0.0,1.0,0.0,0.0,India,335352
11272,9,Shahadat Hossain,2,58,56,2.0,1.0,0.0,1.0,0.0,0.0,Bangladesh,335352
11273,10,YK Pathan,1,43,61,0.0,0.0,0.0,0.0,0.0,0.0,India,335352
11274,11,Yuvraj Singh,1,13,12,0.0,0.0,0.0,0.0,0.0,0.0,India,335352
11275,0,Fawad Alam,2,63,43,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,335351
11276,1,I Sharma,1,66,63,0.0,0.0,0.0,0.0,0.0,0.0,India,335351
11277,2,Iftikhar Anjum,2,59,60,2.0,0.0,0.0,2.0,0.0,0.0,Pakistan,335351
11278,3,P Kumar,1,55,61,0.0,0.0,0.0,0.0,0.0,0.0,India,335351
11279,4,PP Chawla,1,52,42,1.0,0.0,0.0,1.0,0.0,0.0,India,335351
11280,5,RP Singh,1,43,61,2.0,0.0,0.0,1.0,0.0,0.0,India,335351
11281,6,Salman Butt,2,13,6,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,335351
11282,7,Shahid Afridi,2,61,63,1.0,0.0,0.0,1.0,0.0,0.0,Pakistan,335351
11283,8,Sohail Tanvir,2,54,55,1.0,0.0,0.0,1.0,0.0,0.0,Pakistan,335351
11284,9,Umar Gul,2,5,9,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,335351
11285,10,YK Pathan,1,52,54,1.0,0.0,0.0,1.0,0.0,0.0,India,335351
11286,11,Younis Khan,2,31,25,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,335351
11287,12,Yuvraj Singh,1,24,24,0.0,0.0,0.0,0.0,0.0,0.0,India,335351
11288,0,Aman Ali,1,20,14,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,335350
11289,1,Arshad Ali,1,26,36,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,335350
11290,2,BAW Mendis,2,21,40,5.0,0.0,3.0,1.0,0.0,1.0,Sri Lanka,335350
11291,3,CRD Fernando,2,38,44,1.0,0.0,1.0,0.0,0.0,0.0,Sri Lanka,335350
11292,4,Fahad Alhashmi,1,33,36,2.0,0.0,0.0,2.0,0.0,0.0,United Arab Emirates,335350
11293,5,K Weeraratne,2,23,24,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,335350
11294,6,KMDN Kulasekara,2,23,32,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,335350
11295,7,Khurram Khan,1,54,61,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,335350
11296,8,Mohammad Tauqir,1,46,61,2.0,0.0,0.0,2.0,0.0,0.0,United Arab Emirates,335350
11297,9,Saqib Ali,1,43,43,1.0,0.0,0.0,1.0,0.0,0.0,United Arab Emirates,335350
11298,10,T Thushara,2,21,43,2.0,0.0,0.0,2.0,0.0,0.0,Sri Lanka,335350
11299,11,TM Dilshan,2,13,43,1.0,0.0,0.0,1.0,0.0,0.0,Sri Lanka,335350
11300,12,Zahid Shah,1,49,60,3.0,0.0,1.0,2.0,0.0,0.0,United Arab Emirates,335350
11301,0,Afzaal Haider,1,72,36,1.0,0.0,0.0,1.0,0.0,0.0,Hong Kong,335349
11302,1,Irfan Ahmed,1,52,37,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,335349
11303,2,JPR Lamsam,1,27,12,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,335349
11304,3,MS Gony,2,10,31,0.0,0.0,0.0,0.0,0.0,0.0,India,335349
11305,4,Munir Dar,1,55,60,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,335349
11306,5,Nadeem Ahmed,1,52,48,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,335349
11307,6,Najeeb Amar,1,40,60,2.0,0.0,0.0,2.0,0.0,0.0,Hong Kong,335349
11308,7,P Kumar,2,16,35,0.0,0.0,0.0,0.0,0.0,0.0,India,335349
11309,8,PP Chawla,2,23,60,4.0,0.0,0.0,1.0,0.0,3.0,India,335349
11310,9,RP Singh,2,19,24,1.0,0.0,1.0,0.0,0.0,0.0,India,335349
11311,10,Skhawat Ali,1,67,49,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,335349
11312,11,V Sehwag,2,5,17,2.0,1.0,0.0,1.0,0.0,0.0,India,335349
11313,12,YK Pathan,2,36,61,1.0,0.0,0.0,0.0,1.0,0.0,India,335349
11314,0,Abdur Razzak,1,53,62,3.0,2.0,0.0,1.0,0.0,0.0,Bangladesh,335348
11315,1,Alok Kapali,1,69,63,1.0,0.0,0.0,1.0,0.0,0.0,Bangladesh,335348
11316,2,BAW Mendis,2,34,60,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,335348
11317,3,CRD Fernando,2,49,52,1.0,0.0,0.0,1.0,0.0,0.0,Sri Lanka,335348
11318,4,Dolar Mahmud,1,46,21,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,335348
11319,5,KMDN Kulasekara,2,32,43,1.0,1.0,0.0,0.0,0.0,0.0,Sri Lanka,335348
11320,6,LPC Silva,2,20,25,1.0,0.0,0.0,1.0,0.0,0.0,Sri Lanka,335348
11321,7,M Muralitharan,2,34,63,2.0,0.0,0.0,0.0,1.0,1.0,Sri Lanka,335348
11322,8,Mahmudullah,1,56,64,1.0,0.0,0.0,1.0,0.0,0.0,Bangladesh,335348
11323,9,Mashrafe Mortaza,1,51,62,2.0,0.0,0.0,2.0,0.0,0.0,Bangladesh,335348
11324,10,ST Jayasuriya,2,21,31,1.0,1.0,0.0,0.0,0.0,0.0,Sri Lanka,335348
11325,11,Shahadat Hossain,1,60,44,2.0,0.0,0.0,2.0,0.0,0.0,Bangladesh,335348
11326,12,WPUJC Vaas,2,16,36,1.0,0.0,0.0,1.0,0.0,0.0,Sri Lanka,335348
11327,0,Afzaal Haider,1,48,45,1.0,0.0,0.0,1.0,0.0,0.0,Hong Kong,335347
11328,1,Fawad Alam,2,7,15,1.0,0.0,0.0,1.0,0.0,0.0,Pakistan,335347
11329,2,Iftikhar Anjum,2,16,37,2.0,2.0,0.0,0.0,0.0,0.0,Pakistan,335347
11330,3,Irfan Ahmed,1,58,61,2.0,0.0,0.0,2.0,0.0,0.0,Hong Kong,335347
11331,4,Munir Dar,1,34,48,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,335347
11332,5,Nadeem Ahmed,1,51,54,4.0,0.0,1.0,1.0,1.0,1.0,Hong Kong,335347
11333,6,Najeeb Amar,1,35,60,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,335347
11334,7,Shahid Afridi,2,28,51,3.0,1.0,1.0,0.0,0.0,0.0,Pakistan,335347
11335,8,Shoaib Malik,2,30,49,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,335347
11336,9,Sohail Tanvir,2,15,41,2.0,1.0,0.0,1.0,0.0,0.0,Pakistan,335347
11337,10,Umar Gul,2,19,36,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan,335347
11338,11,Younis Khan,2,2,7,1.0,0.0,1.0,0.0,0.0,0.0,Pakistan,335347
11339,12,Zain Abbas,1,50,38,1.0,0.0,0.0,1.0,0.0,0.0,Hong Kong,335347
11340,0,Abdur Razzak,2,20,60,3.0,1.0,0.0,2.0,0.0,0.0,Bangladesh,335346
11341,1,Alok Kapali,2,27,46,2.0,1.0,0.0,0.0,1.0,0.0,Bangladesh,335346
11342,2,Amjad Javed,1,24,12,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,335346
11343,3,Arshad Ali,1,74,60,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,335346
11344,4,Dolar Mahmud,2,45,39,1.0,0.0,0.0,1.0,0.0,0.0,Bangladesh,335346
11345,5,EHSN Silva,1,33,42,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,335346
11346,6,Fahad Alhashmi,1,16,35,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,335346
11347,7,Khurram Khan,1,76,61,2.0,0.0,0.0,0.0,1.0,1.0,United Arab Emirates,335346
11348,8,Mahmudullah,2,36,61,2.0,0.0,0.0,2.0,0.0,0.0,Bangladesh,335346
11349,9,Mashrafe Mortaza,2,45,43,1.0,0.0,0.0,1.0,0.0,0.0,Bangladesh,335346
11350,10,Mohammad Tauqir,1,6,18,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,335346
11351,11,Saqib Ali,1,12,19,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,335346
11352,12,Shahadat Hossain,2,21,32,1.0,0.0,1.0,0.0,0.0,0.0,Bangladesh,335346
11353,13,Zahid Shah,1,41,68,3.0,0.0,0.0,3.0,0.0,0.0,United Arab Emirates,335346
