,match_id,home_team,away_team,gender,season,competition,match_number,venue,city,toss_winner,toss_decision,umpire,umpire_2,reserve_umpire,match_referee,winner,winner_wickets,start_date,end_date,winner_runs,series,player_of_match,tv_umpire,neutralvenue,outcome,method,player_of_match_2,reserve_umpire_2,eliminator,match_number_2
1219,238178,New Zealand,West Indies,male,2005/06,,4,McLean Park,Napier,West Indies,field,BF Bowden,RE Koertzen,,MJ Procter,New Zealand,,2006/03/01,2006/03/01,91,West Indies in New Zealand ODI Series,L Vincent,EA Watkin,,,,,,,
1220,238177,New Zealand,West Indies,male,2005/06,,3,Jade Stadium,Christchurch,New Zealand,bat,BF Bowden,RE Koertzen,,MJ Procter,New Zealand,,2006/02/25,2006/02/25,21,West Indies in New Zealand ODI Series,NJ Astle,GAV Baxter,,,,,,,
1221,238176,New Zealand,West Indies,male,2005/06,,2,Queenstown Events Centre,,New Zealand,field,BF Bowden,RE Koertzen,,MJ Procter,New Zealand,3,2006/02/22,2006/02/22,,West Indies in New Zealand ODI Series,DL Vettori,AL Hill,,,,,,,
1222,238175,Bangladesh,Australia,male,2005/06,,3,Narayanganj Osmani Stadium,Fatullah,Bangladesh,bat,IL Howell,Nadir Shah,,JJ Crowe,Australia,9,2006/04/28,2006/04/28,,Australia in Bangladesh ODI Series,MJ Cosgrove,AFM Akhtaruddin,,,,,,,
1223,238174,Bangladesh,Australia,male,2005/06,,2,Narayanganj Osmani Stadium,Fatullah,Australia,bat,AFM Akhtaruddin,IL Howell,,JJ Crowe,Australia,,2006/04/26,2006/04/26,67,Australia in Bangladesh ODI Series,A Symonds,Nadir Shah,,,,,,,
1224,238173,Bangladesh,Australia,male,2005/06,,1,Chittagong Divisional Stadium,,Bangladesh,bat,IL Howell,Mahbubur Rahman,,JJ Crowe,Australia,4,2006/04/23,2006/04/23,,Australia in Bangladesh ODI Series,AC Gilchrist,Nadir Shah,,,,,,,
1225,238170,Bangladesh,Sri Lanka,male,2005/06,,3,Chittagong Divisional Stadium,,Bangladesh,field,AFM Akhtaruddin,K Hariharan,,CH Lloyd,Sri Lanka,,2006/02/25,2006/02/25,78,Sri Lanka in Bangladesh ODI Series,KC Sangakkara,Nadir Shah,,,,,,,
1226,238169,Bangladesh,Sri Lanka,male,2005/06,,2,Shaheed Chandu Stadium,Bogra,Bangladesh,field,K Hariharan,Mahbubur Rahman,,AG Hurst,Bangladesh,4,2006/02/22,2006/02/22,,Sri Lanka in Bangladesh ODI Series,Aftab Ahmed,Nadir Shah,,,,,,,
1227,237574,Bangladesh,Sri Lanka,male,2005/06,,1,Shaheed Chandu Stadium,Bogra,Bangladesh,bat,K Hariharan,Mahbubur Rahman,,AG Hurst,Sri Lanka,5,2006/02/20,2006/02/20,,Sri Lanka in Bangladesh ODI Series,PDRL Perera,Nadir Shah,,,,,,,
1228,237571,Pakistan,India,male,2005/06,,5,National Stadium,Karachi,India,field,Aleem Dar,SA Bucknor,,BC Broad,India,8,2006/02/19,2006/02/19,,India in Pakistan ODI Series,Yuvraj Singh,Asad Rauf,,,,,,,
1229,237568,New Zealand,West Indies,male,2005/06,,1,Westpac Stadium,Wellington,New Zealand,bat,AL Hill,RE Koertzen,,MJ Procter,New Zealand,,2006/02/18,2006/02/18,81,West Indies in New Zealand ODI Series,NJ Astle,EA Watkin,,,,,,,
1230,237222,Pakistan,India,male,2005/06,,4,Multan Cricket Stadium,,India,field,Asad Rauf,SA Bucknor,,BC Broad,India,5,2006/02/16,2006/02/16,,India in Pakistan ODI Series,RP Singh,Zameer Haider,,,,,,,
1231,236963,Australia,Sri Lanka,male,2005/06,,3,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Sri Lanka,bat,Aleem Dar,DJ Harper,,JJ Crowe,Australia,9,2006/02/14,2006/02/14,,VB Series,AC Gilchrist,PD Parker,,,,,,,
1232,236809,Pakistan,India,male,2005/06,,3,Gaddafi Stadium,Lahore,India,field,Asad Rauf,SJA Taufel,,BC Broad,India,5,2006/02/13,2006/02/13,,India in Pakistan ODI Series,MS Dhoni,Zameer Haider,,,,,,,
1233,236595,Australia,Sri Lanka,male,2005/06,,2,Sydney Cricket Ground,,Australia,bat,MR Benson,PD Parker,,JJ Crowe,Australia,,2006/02/12,2006/02/12,167,VB Series,A Symonds,DJ Harper,,,,,,,
1234,236520,Pakistan,India,male,2005/06,,2,Rawalpindi Cricket Stadium,,Pakistan,bat,Asad Rauf,SJA Taufel,,BC Broad,India,7,2006/02/11,2006/02/11,,India in Pakistan ODI Series,IK Pathan,Zameer Haider,,,,,,,
1235,236358,Australia,Sri Lanka,male,2005/06,,1,Adelaide Oval,,Sri Lanka,bat,Aleem Dar,DJ Harper,,JJ Crowe,Sri Lanka,,2006/02/10,2006/02/10,22,VB Series,KC Sangakkara,RL Parry,,,,,,,
1236,235831,Pakistan,India,male,2005/06,,1,Arbab Niaz Stadium,Peshawar,Pakistan,field,Asad Rauf,SJA Taufel,,BC Broad,Pakistan,,2006/02/06,2006/02/06,7,India in Pakistan ODI Series,Salman Butt,Zameer Haider,,,D/L,,,,
1237,226392,New Zealand,Sri Lanka,male,2005/06,,3,Westpac Stadium,Wellington,New Zealand,bat,DB Hair,AL Hill,,AG Hurst,New Zealand,,2006/01/06,2006/01/06,21,Sri Lanka in New Zealand ODI Series,JS Patel,EA Watkin,,,,,,,
1238,226391,New Zealand,Sri Lanka,male,2005/06,,2,Jade Stadium,Christchurch,New Zealand,field,GAV Baxter,DB Hair,,AG Hurst,New Zealand,5,2006/01/03,2006/01/03,,Sri Lanka in New Zealand ODI Series,WU Tharanga,AL Hill,,,,,,,
1239,226386,South Africa,Sri Lanka,male,2005/06,,12,Bellerive Oval,Hobart,Sri Lanka,bat,MR Benson,DJ Harper,,JJ Crowe,Sri Lanka,,2006/02/07,2006/02/07,76,VB Series,HMCM Bandara,RL Parry,true,,,,,,
1240,226385,South Africa,Sri Lanka,male,2005/06,,9,Western Australia Cricket Association Ground,Perth,Sri Lanka,bat,MR Benson,PD Parker,,JJ Crowe,South Africa,5,2006/01/31,2006/01/31,,VB Series,GC Smith,RL Parry,true,,,,,,
1241,226384,South Africa,Sri Lanka,male,2005/06,,6,Adelaide Oval,,South Africa,bat,Aleem Dar,DJ Harper,,JJ Crowe,South Africa,,2006/01/24,2006/01/24,9,VB Series,HH Dippenaar,SJ Davis,true,,,,,,
1242,226383,South Africa,Sri Lanka,male,2005/06,,3,"Brisbane Cricket Ground, Woolloongabba",Brisbane,South Africa,field,Aleem Dar,DJ Harper,,JJ Crowe,Sri Lanka,,2006/01/17,2006/01/17,94,VB Series,KC Sangakkara,PD Parker,true,,,,,,
1243,226382,Australia,Sri Lanka,male,2005/06,,8,Western Australia Cricket Association Ground,Perth,Sri Lanka,bat,MR Benson,PD Parker,,JJ Crowe,Australia,6,2006/01/29,2006/01/29,,VB Series,AC Gilchrist,RL Parry,,,,,,,
1244,226381,Australia,Sri Lanka,male,2005/06,,7,Adelaide Oval,,Sri Lanka,bat,Aleem Dar,SJ Davis,,JJ Crowe,Australia,5,2006/01/26,2006/01/26,,VB Series,A Symonds,RL Parry,,,,,,,
1245,226380,Australia,Sri Lanka,male,2005/06,,5,Sydney Cricket Ground,,Sri Lanka,bat,MR Benson,SJ Davis,,JJ Crowe,Sri Lanka,,2006/01/22,2006/01/22,51,VB Series,ST Jayasuriya,RL Parry,,,,,,,
1246,226378,Australia,South Africa,male,2005/06,,11,Sydney Cricket Ground,,Australia,bat,Aleem Dar,PD Parker,,JJ Crowe,Australia,,2006/02/05,2006/02/05,57,VB Series,AC Gilchrist,RL Parry,,,,,,,
1247,226377,Australia,South Africa,male,2005/06,,10,Docklands Stadium,Melbourne,Australia,bat,Aleem Dar,PD Parker,,JJ Crowe,Australia,,2006/02/03,2006/02/03,80,VB Series,MEK Hussey,RL Parry,,,,,,,
1248,226376,Australia,South Africa,male,2005/06,,4,Docklands Stadium,Melbourne,Australia,bat,MR Benson,DJ Harper,,JJ Crowe,Australia,,2006/01/20,2006/01/20,59,VB Series,B Lee,PD Parker,,,,,,,
1249,226375,Australia,South Africa,male,2005/06,,2,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Australia,bat,Aleem Dar,SJA Taufel,,JJ Crowe,South Africa,5,2006/01/15,2006/01/15,,VB Series,SM Pollock,DJ Harper,,,,,,,
1250,225254,England,Sri Lanka,male,2006,,5,Headingley,Leeds,England,bat,MR Benson,BR Doctrove,,CH Lloyd,Sri Lanka,8,2006/07/01,2006/07/01,,NatWest Series,ST Jayasuriya,IJ Gould,,,,,,,
1251,225253,England,Sri Lanka,male,2006,,4,Old Trafford,Manchester,Sri Lanka,bat,BR Doctrove,NJ Llong,,CH Lloyd,Sri Lanka,,2006/06/28,2006/06/28,33,NatWest Series,DPMD Jayawardene,MR Benson,,,,,,,
1252,225252,England,Sri Lanka,male,2006,,3,Riverside Ground,Chester-le-Street,England,bat,MR Benson,BR Doctrove,,CH Lloyd,Sri Lanka,8,2006/06/24,2006/06/24,,NatWest Series,DPMD Jayawardene,NJ Llong,,,,,,,
1253,225251,England,Sri Lanka,male,2006,,2,Kennington Oval,London,Sri Lanka,bat,IJ Gould,DB Hair,,CH Lloyd,Sri Lanka,,2006/06/20,2006/06/20,46,NatWest Series,ST Jayasuriya,PJ Hartley,,,,,,,
1254,225250,England,Sri Lanka,male,2006,,1,Lord's,London,England,field,DB Hair,NJ Llong,,CH Lloyd,Sri Lanka,,2006/06/17,2006/06/17,20,NatWest Series,WU Tharanga,IJ Gould,,,,,,,
1255,225249,England,Pakistan,male,2006,,5,Edgbaston,Birmingham,England,field,IJ Gould,DJ Harper,PJ Hartley,MJ Procter,England,3,2006/09/10,2006/09/10,,NatWest Series,SI Mahmood,NJ Llong,,,,,,,
1256,225248,England,Pakistan,male,2006,,4,Trent Bridge,Nottingham,Pakistan,bat,MR Benson,DJ Harper,NJ Llong,MJ Procter,England,8,2006/09/08,2006/09/08,,NatWest Series,IR Bell,IJ Gould,,,,,,,
1257,225247,England,Pakistan,male,2006,,3,The Rose Bowl,Southampton,Pakistan,field,BR Doctrove,NJ Llong,IJ Gould,MJ Procter,Pakistan,2,2006/09/05,2006/09/05,,NatWest Series,Younis Khan,PJ Hartley,,,,,,,
1258,225246,England,Pakistan,male,2006,,2,Lord's,London,Pakistan,field,MR Benson,BR Doctrove,IJ Gould,MJ Procter,Pakistan,7,2006/09/02,2006/09/02,,NatWest Series,Shoaib Akhtar,NJ Llong,,,D/L,,,,
1259,225245,England,Pakistan,male,2006,,1,Sophia Gardens,Cardiff,Pakistan,field,BR Doctrove,IJ Gould,PJ Hartley,MJ Procter,,,2006/08/30,2006/08/30,,NatWest Series,,MR Benson,,no result,,,,,
1260,225171,Ireland,England,male,2006,,,"Civil Service Cricket Club, Stormont",Belfast,England,bat,R Dill,DB Hair,,CH Lloyd,England,,2006/06/13,2006/06/13,38,,ME Trescothick,,,,,,,,
1261,1199225,United States of America,Papua New Guinea,male,2019,ICC Men's Cricket World Cup League 2,1,Central Broward Regional Park Stadium Turf Ground,Lauderhill,United States of America,bat,JM Williams,SN Bandekar,Jermaine Lindo,DT Jukes,United States of America,,2019/09/13,2019/09/13,5,,Aaron Jones,,,,D/L,,,,
1262,1196675,Oman,Papua New Guinea,male,2019,ICC Men's Cricket World Cup League 2,6,Mannofield Park,Aberdeen,Oman,field,AJT Dowdalls,DH Mclean,R Black,DT Jukes,Oman,4,2019/08/21,2019/08/21,,,Aqib Ilyas,,,,,,PA Redhead,,
1263,1196674,Scotland,Papua New Guinea,male,2019,ICC Men's Cricket World Cup League 2,5,Mannofield Park,Aberdeen,Papua New Guinea,field,R Black,AJT Dowdalls,DH Mclean,DT Jukes,Scotland,,2019/08/20,2019/08/20,38,,RD Berrington,,,,,,,,
1264,1196673,Scotland,Oman,male,2019,ICC Men's Cricket World Cup League 2,4,Mannofield Park,Aberdeen,Oman,field,DA Haggo,R Black,AJT Dowdalls,DT Jukes,Scotland,,2019/08/18,2019/08/18,85,,Hamza Tahir,,,,,,,,
1265,1196672,Scotland,Papua New Guinea,male,2019,ICC Men's Cricket World Cup League 2,3,Mannofield Park,Aberdeen,Scotland,field,DA Haggo,R Black,DH Mclean,DT Jukes,Scotland,3,2019/08/17,2019/08/17,,,,,,,,,,,
1266,1196671,Scotland,Oman,male,2019,ICC Men's Cricket World Cup League 2,2,Mannofield Park,Aberdeen,Scotland,bat,DH Mclean,R Black,AJT Dowdalls,DT Jukes,Oman,8,2019/08/15,2019/08/15,,,Khawar Ali,,,,,,,,
1267,1196670,Oman,Papua New Guinea,male,2019,ICC Men's Cricket World Cup League 2,1,Mannofield Park,Aberdeen,Oman,field,AJT Dowdalls,DH Mclean,R Black,DT Jukes,Oman,4,2019/08/14,2019/08/14,,,Sandeep Goud,,,,,,,,
1268,1193506,Sri Lanka,Bangladesh,male,2019,,3,"R.Premadasa Stadium, Khettarama",Colombo,Sri Lanka,bat,RR Wimalasiri,Nitin Menon,LE Hannibal,BC Broad,Sri Lanka,,2019/07/31,2019/07/31,122,Bangladesh tour of Sri Lanka 2019,AD Mathews,M Erasmus,,,,,,,
1269,1193505,Sri Lanka,Bangladesh,male,2019,,2,"R.Premadasa Stadium, Khettarama",Colombo,Bangladesh,bat,LE Hannibal,M Erasmus,RR Wimalasiri,BC Broad,Sri Lanka,7,2019/07/28,2019/07/28,,Bangladesh tour of Sri Lanka 2019,WIA Fernando,Nitin Menon,,,,,,,
1270,1193504,Sri Lanka,Bangladesh,male,2019,,1,"R.Premadasa Stadium, Khettarama",Colombo,Sri Lanka,bat,RR Wimalasiri,Nitin Menon,LE Hannibal,BC Broad,Sri Lanka,,2019/07/26,2019/07/26,91,Bangladesh tour of Sri Lanka 2019,MDKJ Perera,M Erasmus,,,,,,,
1271,1188626,West Indies,India,male,2019,,3,"Queen's Park Oval, Trinidad",Port of Spain,West Indies,bat,LS Reifer,AT Holdstock,GO Brathwaite,JJ Crowe,India,6,2019/08/14,2019/08/14,,India tour of United States of America and West Indies 2019,V Kohli,NJ Llong,,,D/L,,,,
1272,1188625,West Indies,India,male,2019,,2,"Queen's Park Oval, Trinidad",Port of Spain,India,bat,NJ Llong,GO Brathwaite,LS Reifer,JJ Crowe,India,,2019/08/11,2019/08/11,59,India tour of United States of America and West Indies 2019,V Kohli,AT Holdstock,,,D/L,,,,
1273,1188624,West Indies,India,male,2019,,1,"Providence Stadium, Guyana",Providence,India,field,N Duguid,AT Holdstock,GO Brathwaite,JJ Crowe,,,2019/08/08,2019/08/08,,India tour of United States of America and West Indies 2019,,NJ Llong,,no result,,,,,
1274,1188378,Netherlands,Zimbabwe,male,2019,,2,Sportpark Het Schootsveld,Deventer,Zimbabwe,bat,AT Holdstock,WPM van Liemt,HKG Jansen,GF Labrooy,Netherlands,3,2019/06/21,2019/06/21,,Zimbabwe tour of Netherlands and Ireland 2019,,,,,,,,,
1275,1188377,Netherlands,Zimbabwe,male,2019,,1,Sportpark Het Schootsveld,Deventer,Zimbabwe,bat,AT Holdstock,HKG Jansen,WPM van Liemt,GF Labrooy,Netherlands,7,2019/06/19,2019/06/19,,Zimbabwe tour of Netherlands and Ireland 2019,,,,,D/L,,,,
1276,1168519,Ireland,Zimbabwe,male,2019,,3,"Civil Service Cricket Club, Stormont",Belfast,Zimbabwe,bat,R Black,S George,M Hawthorne,JJ Crowe,Ireland,6,2019/07/07,2019/07/07,,Zimbabwe tour of Netherlands and Ireland 2019,,,,,,,,,
1277,1168518,Ireland,Zimbabwe,male,2019,,2,"Civil Service Cricket Club, Stormont",Belfast,Zimbabwe,field,R Black,S George,M Hawthorne,JJ Crowe,Ireland,,2019/07/04,2019/07/04,5,Zimbabwe tour of Netherlands and Ireland 2019,,,,,,,,,
1278,1168517,Ireland,Zimbabwe,male,2019,,1,"Bready Cricket Club, Magheramason",Bready,Ireland,field,M Hawthorne,S George,R Black,JJ Crowe,Ireland,4,2019/07/01,2019/07/01,,Zimbabwe tour of Netherlands and Ireland 2019,,,,,,,,,
1279,1168515,Ireland,Afghanistan,male,2019,,1,"Civil Service Cricket Club, Stormont",Belfast,Afghanistan,field,AJ Neill,S George,M Hawthorne,GF Labrooy,Ireland,,2019/05/19,2019/05/19,72,Afghanistan tour of Ireland 2019,,,,,,,,,
1280,1168513,Ireland,Bangladesh,male,2019,,6,Castle Avenue,Dublin,Ireland,bat,RA Kettleborough,R Black,M Hawthorne,BC Broad,Bangladesh,6,2019/05/15,2019/05/15,,Ireland Tri-Nation Series,Abu Jayed,AJ Neill,,,,,,,
1281,1161014,Ireland,England,male,2019,England tour of Ireland 2019,,"The Village, Malahide",Dublin,England,field,HDPK Dharmasena,PA Reynolds,AJ Neill,RB Richardson,England,4,2019/05/03,2019/05/03,,,BT Foakes,Aleem Dar,,,,,,,
1282,1152845,England,Pakistan,male,2019,,5,Headingley,Leeds,England,bat,MA Gough,PR Reiffel,RT Robinson,RB Richardson,England,,2019/05/19,2019/05/19,54,Pakistan tour of England 2019,CR Woakes,CB Gaffaney,,,,,,,
1283,1152844,England,Pakistan,male,2019,,4,Trent Bridge,Nottingham,England,field,CB Gaffaney,AG Wharf,RJ Bailey,RB Richardson,England,3,2019/05/17,2019/05/17,,Pakistan tour of England 2019,JJ Roy,PR Reiffel,,,,,,,
1284,1144530,England,New Zealand,male,2019,World Cup,,Lord's,London,New Zealand,bat,HDPK Dharmasena,M Erasmus,Aleem Dar,RS Madugalle,,,2019/07/14,2019/07/14,,,BA Stokes,RJ Tucker,,tie,,,,England,
1285,1144529,Australia,England,male,2019,World Cup,,Edgbaston,Birmingham,Australia,bat,HDPK Dharmasena,M Erasmus,Aleem Dar,RS Madugalle,England,8,2019/07/11,2019/07/11,,,CR Woakes,CB Gaffaney,,,,,,,
